player_id,player_fullname,age,birth_date,birth_place,nationality,height_cm,weight_kg,player_photo,club,league,position,minutes,rating,shots,goals,assists,passes,key_passes,tackles,blocks,interceptions,duels,duels_won,dribbles_attempted,dribbles_success,fouls_drawn,fouls_committed,team_logo,league_logo,goals_p90,assists_p90
47418,Mikel Vesga Arruti,32.0,1993-04-08,Vitoria-Gasteiz,Spain,191,83,https://media.api-sports.io/football/players/47418.png,Athletic Club,La Liga,Midfielder,246,6.59,5.53,3.41,3.3,8.36,2.52,9.22,2.18,9.76,9.14,8.8,4.16,6.14,6.87,2.57,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
84086,Roberto Navarro Muñoz,23.0,2002-04-12,Barcelona,Spain,178,65,https://media.api-sports.io/football/players/84086.png,Athletic Club,La Liga,Midfielder,535,6.68,8.19,9.63,3.3,2.44,8.41,1.42,5.55,3.96,8.07,4.33,8.58,8.7,7.43,3.84,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.5046728971962616,0.0
182181,Jesús Areso Blanco,26.0,1999-07-02,Cascante,Spain,182,81,https://media.api-sports.io/football/players/182181.png,Athletic Club,La Liga,Defender,967,6.76,2.96,3.94,8.58,2.64,8.73,2.91,5.1,5.26,3.7,4.13,8.61,8.97,2.88,3.82,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.09307135470527406
332309,Alejandro Rego Mora,22.0,2003-06-11,Bilbao,Spain,192,,https://media.api-sports.io/football/players/332309.png,Athletic Club,La Liga,Midfielder,362,6.77,5.62,8.95,3.3,6.19,5.99,9.44,8.36,9.32,4.69,5.6,3.79,2.91,1.61,0.78,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.24861878453038672,0.0
336998,Adama Boiro Boiro,23.0,2002-06-22,Dakar,Senegal,183,75,https://media.api-sports.io/football/players/336998.png,Athletic Club,La Liga,Defender,196,6.48,1.41,3.94,3.99,6.18,8.1,5.89,5.04,4.51,1.68,2.67,4.88,1.68,3.49,9.48,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
383780,Mikel Jauregizar Alboniga,22.0,2003-11-13,Bilbao,Spain,177,74,https://media.api-sports.io/football/players/383780.png,Athletic Club,La Liga,Midfielder,1469,6.84,4.03,6.82,3.3,6.8,4.5,6.67,2.18,9.14,4.6,4.43,3.01,3.35,5.13,5.77,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.06126616746085772,0.0
450497,Carlos Espí Escrihuela,20.0,2005-07-24,,Spain,185,90,https://media.api-sports.io/football/players/450497.png,Levante,La Liga,Attacker,77,6.38,3.76,2.6,3.37,4.69,1.12,9.05,3.3,2.21,9.08,7.79,8.88,8.93,4.25,6.07,https://media.api-sports.io/football/teams/539.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
433,Marcos do Nascimento Teixeira,29.0,1996-06-05,Londrina,Brazil,185,80,https://media.api-sports.io/football/players/433.png,Sevilla,La Liga,Defender,875,6.69,7.98,3.94,3.99,4.98,1.39,2.93,5.41,2.02,7.88,7.79,2.6,3.75,9.3,1.03,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
21004,Lucien Jefferson Agoumé,23.0,2002-02-09,Yaoundé,France,185,72,https://media.api-sports.io/football/players/21004.png,Sevilla,La Liga,Midfielder,965,6.89,2.08,7.65,8.51,7.09,5.53,6.36,4.74,7.75,3.03,4.45,2.32,3.06,2.84,3.15,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.09326424870466321,0.18652849740932642
47276,Íñigo Lekue Martínez,32.0,1993-05-04,Bilbao,Spain,180,70,https://media.api-sports.io/football/players/47276.png,Athletic Club,La Liga,Defender,264,6.6,5.6,3.94,3.99,2.5,1.39,9.52,1.25,1.85,8.89,5.53,9.45,8.1,0.84,3.02,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
182772,Juan Luis Sánchez Velasco,22.0,2003-08-15,Montequinto,Spain,183,68,https://media.api-sports.io/football/players/182772.png,Sevilla,La Liga,Defender,857,6.68,5.3,3.94,8.76,3.73,8.2,8.17,1.25,2.56,9.18,9.11,8.89,8.75,9.66,4.87,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.10501750291715285
183776,Urko Iruretagoiena Lertxundi,26.0,1999-09-29,Aia,Spain,175,70,https://media.api-sports.io/football/players/183776.png,Athletic Club,La Liga,Attacker,52,6.46,9.8,2.6,3.37,9.25,8.1,7.98,3.3,2.21,8.71,5.27,7.55,8.23,0.83,0.9,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
185398,Isaac Romero Bernal,25.0,2000-05-18,Lebrija,Spain,184,70,https://media.api-sports.io/football/players/185398.png,Sevilla,La Liga,Attacker,663,6.51,6.97,7.96,3.37,3.4,3.13,5.88,3.3,2.21,5.51,3.54,7.01,3.83,3.95,3.13,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.40723981900452494,0.0
195923,José Ángel Carmona Navarro,23.0,2002-01-29,El Viso del Alcor,Spain,184,80,https://media.api-sports.io/football/players/195923.png,Sevilla,La Liga,Defender,1188,6.84,6.06,8.32,9.57,4.52,6.95,8.56,4.45,5.5,8.61,8.92,8.03,8.39,9.11,1.95,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.07575757575757576,0.2272727272727273
286593,Nicolás Serrano Galdeano,22.0,2003-03-05,Pamplona,Spain,181,72,https://media.api-sports.io/football/players/286593.png,Athletic Club,La Liga,Attacker,163,6.47,0.8,2.6,3.37,8.64,5.78,5.95,3.3,2.21,7.48,5.92,8.5,8.06,7.65,2.53,https://media.api-sports.io/football/teams/531.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
297311,Enrique Jesús Salas Valiente,23.0,2002-04-23,Morón de la Frontera,Spain,188,80,https://media.api-sports.io/football/players/297311.png,Sevilla,La Liga,Defender,405,7.22,6.75,3.94,3.99,9.64,4.13,8.85,9.35,7.15,8.97,9.59,3.41,1.68,6.13,3.19,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
338902,Andrés López Gallo,22.0,2003-05-26,Riotorto,Spain,188,83,https://media.api-sports.io/football/players/338902.png,Sevilla,La Liga,Defender,607,6.98,7.79,3.94,3.99,8.87,3.39,6.97,8.99,6.37,6.59,7.19,5.67,5.65,7.12,5.0,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47329,Adrià Giner Pedrosa,27.0,1998-05-13,Barcelona,Spain,176,69,https://media.api-sports.io/football/players/47329.png,Sevilla,La Liga,Defender,13,6.9,1.41,3.94,3.99,4.64,9.98,9.93,1.25,0.75,9.38,10.0,1.19,1.68,10.0,9.48,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47435,Francisco José Beltrán Peinado,26.0,1999-02-03,Madrid,Spain,170,66,https://media.api-sports.io/football/players/47435.png,Celta Vigo,La Liga,Midfielder,479,6.6,5.67,3.41,3.3,8.78,1.91,1.93,7.8,8.19,0.98,0.73,1.64,3.83,2.07,2.35,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
122734,Ferran Jutglà Blanch,26.0,1999-02-01,Sant Julià de Vilatorta,Spain,176,75,https://media.api-sports.io/football/players/122734.png,Celta Vigo,La Liga,Attacker,655,6.72,8.4,6.77,7.38,5.34,6.33,4.27,7.48,4.63,2.82,2.65,5.95,4.52,6.12,5.88,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.2748091603053435,0.13740458015267176
162126,Gerard Fernández Castellano,23.0,2002-10-04,L'Hospitalet de Llobregat,Spain,172,66,https://media.api-sports.io/football/players/162126.png,Sevilla,La Liga,Attacker,521,6.74,3.13,5.85,3.37,8.78,8.03,5.0,3.3,2.21,6.94,8.84,8.64,8.5,9.46,5.41,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.1727447216890595,0.0
269163,Williot Theo Swedberg,21.0,2004-02-01,Stockholm,Sweden,187,78,https://media.api-sports.io/football/players/269163.png,Celta Vigo,La Liga,Attacker,367,6.7,3.91,9.35,3.37,2.96,2.45,8.71,8.54,2.21,6.77,6.19,4.83,5.92,8.13,1.12,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.7356948228882834,0.0
313651,Hugo Sotelo Gómez,22.0,2003-12-19,Vigo,Spain,180,75,https://media.api-sports.io/football/players/313651.png,Celta Vigo,La Liga,Midfielder,772,6.99,2.27,3.41,7.59,9.49,8.83,6.05,8.88,8.58,1.17,1.64,1.2,1.11,4.08,2.44,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.11658031088082901
329722,Yoel Lago Amil,21.0,2004-03-25,Mondariz,Spain,185,70,https://media.api-sports.io/football/players/329722.png,Celta Vigo,La Liga,Defender,335,6.7,1.41,3.94,3.99,7.62,4.71,6.08,8.63,3.89,2.62,2.93,3.61,5.38,5.77,2.04,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
331607,Manuel Bueno Sebastián,21.0,2004-07-27,Jerez de la Frontera,Spain,178,73,https://media.api-sports.io/football/players/331607.png,Sevilla,La Liga,Midfielder,74,6.77,7.73,3.41,3.3,8.46,9.58,0.48,2.18,1.06,0.27,0.94,0.53,1.11,6.09,9.44,https://media.api-sports.io/football/teams/536.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
351913,Jones El Abdellaoui,19.0,2006-01-12,,Norway,184,72,https://media.api-sports.io/football/players/351913.png,Celta Vigo,La Liga,Attacker,183,6.63,8.67,8.66,3.37,5.65,7.31,3.23,3.3,7.28,4.56,3.27,7.48,7.55,3.57,8.44,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.4918032786885246,0.0
384135,Javier Rodríguez Galiano,22.0,2003-06-26,Pontevedra,Spain,178,70,https://media.api-sports.io/football/players/384135.png,Celta Vigo,La Liga,Defender,972,6.72,4.71,3.94,3.99,9.28,6.63,6.37,4.31,5.19,4.5,4.11,4.98,4.5,7.0,5.12,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
18867,Diego Rico Salguero,32.0,1993-02-23,Burgos,Spain,183,76,https://media.api-sports.io/football/players/18867.png,Getafe,La Liga,Defender,1228,6.61,5.89,3.94,3.99,1.63,6.44,7.98,2.91,8.46,7.5,7.02,6.39,4.9,8.8,3.65,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47085,Luis Milla Manzanares,31.0,1994-10-07,Madrid,Spain,175,67,https://media.api-sports.io/football/players/47085.png,Getafe,La Liga,Midfielder,1305,6.96,3.01,3.41,9.68,6.43,9.27,3.5,6.75,6.7,3.4,4.5,4.89,5.38,6.65,6.6,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.41379310344827586
47247,David Soria Solís,32.0,1993-04-04,Madrid,Spain,192,83,https://media.api-sports.io/football/players/47247.png,Getafe,La Liga,Goalkeeper,1440,7.13,5.0,5.06,4.94,3.59,7.88,4.1,5.06,4.49,1.54,2.31,4.17,4.23,4.62,5.77,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47250,Djené Dakonam Ortega,34.0,1991-12-31,Lomé,Togo,178,71,https://media.api-sports.io/football/players/47250.png,Getafe,La Liga,Defender,1134,6.63,3.41,3.94,3.99,1.27,2.91,3.97,4.59,3.8,3.0,3.32,3.49,5.13,4.06,4.01,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
119742,Juan Antonio Iglesias Sánchez,27.0,1998-07-03,Valladolid,Spain,187,77,https://media.api-sports.io/football/players/119742.png,Getafe,La Liga,Defender,1280,6.77,3.94,8.1,3.99,0.89,5.38,9.16,3.27,2.4,8.87,8.8,8.75,8.53,9.5,1.85,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0703125,0.0
157988,Sergio Carreira Vilariño,25.0,2000-10-13,Vigo,Spain,170,70,https://media.api-sports.io/football/players/157988.png,Celta Vigo,La Liga,Defender,1103,6.92,4.3,8.46,8.49,7.28,5.19,5.0,1.25,5.53,4.74,5.19,9.09,9.09,8.46,8.0,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.08159564823209428,0.08159564823209428
179955,Javier Rueda García,23.0,2002-05-08,Alozaina,Spain,177,74,https://media.api-sports.io/football/players/179955.png,Celta Vigo,La Liga,Defender,592,6.96,7.91,8.99,9.88,3.8,6.98,3.77,5.0,7.36,6.17,3.97,9.28,9.35,6.27,0.87,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.15202702702702703,0.4560810810810811
182638,Manuel Fernández Arroyo,24.0,2001-04-23,Ferrol,Spain,,,https://media.api-sports.io/football/players/182638.png,Celta Vigo,La Liga,Defender,560,6.65,5.4,3.94,3.99,8.8,3.46,5.6,3.0,4.71,1.63,2.74,4.0,4.3,6.62,5.46,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
286559,Carlos Domínguez Cáceres,24.0,2001-02-11,Vigo,Spain,187,81,https://media.api-sports.io/football/players/286559.png,Celta Vigo,La Liga,Defender,435,6.87,3.86,3.94,3.99,9.13,3.88,7.72,7.55,2.91,3.25,5.5,4.52,1.68,2.09,3.68,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
320517,Pablo Durán Fernández,24.0,2001-05-25,Tomiño,Spain,176,72,https://media.api-sports.io/football/players/320517.png,Celta Vigo,La Liga,Attacker,654,6.71,3.95,6.8,3.37,4.83,2.24,6.45,3.3,6.6,1.87,3.44,3.81,3.95,3.47,4.86,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.27522935779816515,0.0
329720,Hugo Álvarez Antúnez,22.0,2003-07-02,Ourense,Spain,176,72,https://media.api-sports.io/football/players/329720.png,Celta Vigo,La Liga,Midfielder,351,6.76,2.4,9.05,3.3,6.16,8.68,5.16,2.18,5.38,1.74,3.15,6.28,4.82,6.28,4.79,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.25641025641025644,0.0
333502,Miguel Román González,23.0,2002-12-26,Vigo,Spain,178,70,https://media.api-sports.io/football/players/333502.png,Celta Vigo,La Liga,Midfielder,461,6.81,5.94,8.63,3.3,7.75,5.84,7.27,8.9,5.57,3.11,2.2,4.38,2.64,2.98,1.03,https://media.api-sports.io/football/teams/538.png,https://media.api-sports.io/football/leagues/140.png,0.19522776572668113,0.0
343205,Mario Martín Rielves,21.0,2004-03-05,Sonseca,Spain,178,74,https://media.api-sports.io/football/players/343205.png,Getafe,La Liga,Midfielder,1001,6.53,3.77,8.46,3.3,1.78,2.08,5.98,4.72,2.54,9.39,8.39,6.31,6.04,5.89,0.93,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.1798201798201798,0.0
394573,Adrian Liso Lahoz,20.0,2005-04-02,Zaragoza,Spain,182,70,https://media.api-sports.io/football/players/394573.png,Getafe,La Liga,Attacker,1058,6.62,3.1,6.6,3.37,1.56,2.35,5.75,6.84,4.93,7.14,5.2,4.8,4.46,6.87,3.1,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.2551984877126654,0.0
439617,Ismael Bekhoucha Lemlal,21.0,2004-11-20,Madrid,Morocco,176,69,https://media.api-sports.io/football/players/439617.png,Getafe,La Liga,Defender,108,6.95,1.41,3.94,10.0,0.26,7.93,9.86,1.25,8.65,9.9,9.78,9.33,9.52,9.64,0.22,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.8333333333333333
471478,David Cordón Mancha,18.0,2007-10-16,Huelva,Spain,182,,https://media.api-sports.io/football/players/471478.png,Getafe,La Liga,Defender,429,6.44,6.54,3.94,3.99,1.71,5.89,8.92,3.25,2.98,8.92,8.05,9.45,9.54,2.14,0.5,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
11346,Matías Ezequiel Dituro Curto,38.0,1987-05-08,Bigand,Argentina,191,86,https://media.api-sports.io/football/players/11346.png,Elche,La Liga,Goalkeeper,540,7.45,5.0,5.06,4.94,10.0,9.94,4.1,5.06,4.49,7.56,6.86,4.17,4.23,8.78,5.77,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
46711,Aleix Febas Pérez,29.0,1996-02-02,Lleida,Spain,171,61,https://media.api-sports.io/football/players/46711.png,Elche,La Liga,Midfielder,1440,7.19,4.4,6.85,3.3,9.24,4.99,6.89,2.18,3.9,7.14,8.63,7.78,8.83,9.54,7.33,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0625,0.0
46771,Jairo Izquierdo González,32.0,1993-10-22,Santa Cruz de Tenerife,Spain,165,64,https://media.api-sports.io/football/players/46771.png,Elche,La Liga,Defender,25,6.7,1.41,3.94,3.99,5.91,1.39,0.48,1.25,0.75,0.44,0.25,1.19,1.68,0.84,9.48,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47306,Alejandro Sola López-Ocaña,26.0,1999-06-09,San Sebastián,Spain,178,75,https://media.api-sports.io/football/players/47306.png,Getafe,La Liga,Midfielder,12,6.7,0.92,3.41,3.3,0.09,0.84,0.48,2.18,1.06,9.9,9.88,9.96,1.11,9.98,9.44,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
47378,Pedro Bigas Rigo,35.0,1990-05-15,Palma de Mallorca,Spain,181,83,https://media.api-sports.io/football/players/47378.png,Elche,La Liga,Defender,993,6.9,3.56,3.94,8.56,9.33,4.74,6.25,7.43,7.93,3.1,4.28,2.98,1.68,6.75,6.44,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.09063444108761329
126640,David Affengruber,24.0,2001-03-19,Scheibbs,Austria,185,79,https://media.api-sports.io/football/players/126640.png,Elche,La Liga,Defender,1291,6.92,3.92,3.94,3.99,8.85,3.99,7.36,6.66,8.44,4.83,6.71,2.81,4.16,7.4,4.93,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
157146,Léo Pétrot,28.0,1997-04-15,Firminy,France,188,80,https://media.api-sports.io/football/players/157146.png,Elche,La Liga,Defender,509,6.51,3.51,3.94,3.99,7.16,5.43,7.74,3.05,3.35,4.16,4.76,5.35,6.17,1.9,3.7,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
161963,Germán Valera Karabinaite,23.0,2002-03-16,Murcia,Spain,170,68,https://media.api-sports.io/football/players/161963.png,Elche,La Liga,Attacker,1092,7.03,1.85,5.82,7.76,9.29,6.94,8.96,7.93,7.33,3.44,7.3,5.92,6.7,8.5,7.21,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.16483516483516483,0.16483516483516483
182661,Álvaro Núñez Cobo,25.0,2000-07-07,Bilbao,Spain,174,60,https://media.api-sports.io/football/players/182661.png,Elche,La Liga,Defender,1409,6.94,2.86,3.94,9.06,7.79,8.25,3.68,4.47,5.22,2.57,2.79,7.93,8.63,6.56,7.91,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.127750177430802
187318,Marc Aguado Pallares,25.0,2000-02-22,Zaragoza,Spain,178,68,https://media.api-sports.io/football/players/187318.png,Elche,La Liga,Midfielder,1010,6.81,0.92,3.41,3.3,8.51,1.71,4.11,9.51,9.44,0.37,1.47,0.53,1.11,5.84,7.46,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
309364,Coba Gomes da Costa,23.0,2002-07-26,La Mojonera,Spain,182,73,https://media.api-sports.io/football/players/309364.png,Getafe,La Liga,Attacker,324,6.64,3.4,2.6,3.37,8.44,5.9,9.25,3.3,5.54,9.25,9.59,9.25,9.29,2.99,3.4,https://media.api-sports.io/football/teams/546.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
341371,Rodrigo Mendoza Martinez Moya,20.0,2005-03-15,,Spain,182,72,https://media.api-sports.io/football/players/341371.png,Elche,La Liga,Attacker,646,6.61,2.21,5.58,3.37,9.52,6.39,6.53,3.3,6.63,5.0,4.78,6.6,7.79,6.36,3.37,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.1393188854489164,0.0
343202,Álvaro Daniel Rodríguez Muñoz,21.0,2004-07-14,Palamós,Uruguay,192,81,https://media.api-sports.io/football/players/343202.png,Elche,La Liga,Attacker,671,6.81,9.08,6.7,8.64,5.51,7.65,2.14,3.3,4.56,8.03,8.67,7.89,8.64,7.48,5.02,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.26825633383010433,0.26825633383010433
448243,Ali Houary Jeddoub,20.0,2005-08-05,Orihuela,Morocco,178,74,https://media.api-sports.io/football/players/448243.png,Elche,La Liga,Midfielder,125,6.4,5.48,3.41,3.3,5.53,0.84,8.36,2.18,5.12,9.02,5.72,7.31,6.06,6.82,0.34,https://media.api-sports.io/football/teams/797.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.0
1439,Héctor Bellerín Moruno,30.0,1995-03-19,Barcelona,Spain,178,74,https://media.api-sports.io/football/players/1439.png,Real Betis,La Liga,Defender,1013,6.72,4.47,3.94,9.35,6.27,9.4,3.0,2.55,2.93,1.51,1.27,6.13,6.85,1.71,6.59,https://media.api-sports.io/football/teams/543.png,https://media.api-sports.io/football/leagues/140.png,0.0,0.17769002961500494
